FECHA,ES01 Paseo de la Castellana,ES02 Calle Princesa,ES03 Calle Doctor Esquerdo,ES04 Paseo de San Franciso de Sales,ES05 Paseo de Santa María de la Cabeza,ES06 Calle Arturo Soria,ES07 Avenida de Portugal,ES08 Calle Gran Vía,ES09 Calle Atocha,ES10 Avenida de Oporto,ES11 Avenida del Manzanares (M-30),ES12 Calle José Abascal,ES13 Calle Génova,ES14 Calle José Ortega y Gasset,ES15 Avenida Reina Victoria,ES16 Calle Alberto Aguilera,ES17 Calle Cea Bermúdez,ES18 Avenida Menéndez Pelayo,ES19 Calle Bravo Murillo,ES20 Avenida del Manzanares (M-30),ES21 Calle Príncipe de Vergara,ES22 Calle Ronda de Valencia,ES23 Paseo de El Prado,ES24 Calle de Gran Vía de San Francisco,ES25 Calle Hortaleza,ES26 Calle San Bernardo,ES27 Calle Alcalá,ES28 Calle Méndez Álvaro,ES29 Paseo Infanta Isabel,ES30 Calle Embajadores,ES31 Francos Rodríguez,ES32 Calle Toledo,ES33 Calle Sinesio Delgado,ES34 Calle Mayor,ES36 Paseo de la Castellana,ES37 Calle Costa Rica,ES38 Avenida Cardenal Herrera Oria,ES39 Avenida de la Ilustración (M-30),ES40 Calle Raimundo Fernández Villaverde,ES41 Calle Bravo Murillo,ES42 Avenida General Perón,ES43 Paseo de Extremadura,ES44 Calle Serrano,ES45 Calle Velázquez,ES46 Avenida de la Albufera,ES47 Calle Alcalá,ES48 Calle Hermanos García Noblejas,ES49 Avenida de Valladolid,ES50 Calle López de Hoyos,ES51 Avenida Alfonso XIII,ES52 Avenida Brasilia,ES53 Calle de Marcelo Usera,ES54 Avenida Rafaela Ybarra,ES55 Calle Alcocer,ES56 Avenida Arcentales,ES57 Calle Silvano,ES58 Avenida de Logroño,ES59 Calle San Cipriano,ES60 Calle Camino de Vinateros
2018-01-11,2616.875,1591.3333333333333,2490.2916666666665,1382.7916666666667,3269.125,1196.375,4460.0,1623.25,895.125,449.75,5740.666666666667,1341.25,2384.5416666666665,500.5833333333333,1202.3333333333333,2110.0833333333335,1985.375,1239.625,773.2916666666666,13609.416666666666,1953.3333333333333,1725.7083333333333,3739.4583333333335,1297.2916666666667,178.54166666666666,533.75,2040.2916666666667,1407.4166666666667,3182.4166666666665,991.875,507.4583333333333,988.0833333333334,1511.3333333333333,354.7916666666667,2872.5833333333335,2627.4166666666665,834.0,2738.1666666666665,3166.2916666666665,1450.0833333333333,1533.0833333333333,1093.7083333333333,1567.7083333333333,1661.6666666666667,1258.0833333333333,1284.0,1716.8333333333333,905.75,686.0833333333334,869.625,768.4583333333334,535.4166666666666,467.25,357.4583333333333,715.5,993.5416666666666,529.75,284.0833333333333,1004.7083333333334
2018-01-12,2751.7083333333335,1699.625,2601.4583333333335,1436.4166666666667,3451.9583333333335,1209.125,4513.666666666667,1617.0,936.9166666666666,451.875,5782.625,1436.625,2542.125,514.6666666666666,1201.3333333333333,2213.0,2071.0,1300.4166666666667,810.8333333333334,13523.125,2021.9583333333333,1895.0,3922.2916666666665,1294.625,180.75,583.5416666666666,2097.5,1438.625,3416.0,1100.4583333333333,529.7083333333334,989.2916666666666,1506.3333333333333,375.7916666666667,2857.6666666666665,2683.8333333333335,851.7916666666666,2720.0416666666665,3231.2083333333335,1484.4166666666667,1613.875,1097.375,1662.4166666666667,1685.7083333333333,1252.5833333333333,1353.7916666666667,1755.5,914.6666666666666,673.4583333333334,729.0,697.6666666666666,565.4166666666666,469.5833333333333,354.5416666666667,702.4583333333334,1048.3333333333333,577.8333333333334,309.0833333333333,1054.0416666666667
2018-01-13,2033.4583333333333,1428.125,1747.1666666666667,997.0416666666666,2732.0,765.4166666666666,3380.9166666666665,1596.0,816.1666666666666,407.9166666666667,4042.2916666666665,1343.0416666666667,2118.4583333333335,364.375,773.375,1675.0416666666667,1629.375,850.4166666666666,685.0416666666666,11221.666666666666,1363.5833333333333,1429.4166666666667,3156.5,1303.0,166.70833333333334,561.1666666666666,1745.5416666666667,883.8333333333334,2563.375,844.25,346.1666666666667,865.6666666666666,977.8333333333334,328.9166666666667,2247.9166666666665,1868.7916666666667,520.9166666666666,1837.0,2335.2916666666665,1122.8333333333333,1102.8333333333333,905.5416666666666,1276.2916666666667,1238.875,1029.9583333333333,1136.5,938.5,676.0,514.125,474.7916666666667,368.9583333333333,521.2083333333334,415.9583333333333,254.16666666666666,270.75,794.7916666666666,413.1666666666667,240.20833333333334,739.9166666666666
2018-01-14,1418.25,1215.0,1478.6666666666667,839.125,2313.2083333333335,566.2916666666666,2881.9583333333335,1576.7083333333333,859.2083333333334,346.4166666666667,3533.75,1246.75,1646.0833333333333,275.7083333333333,587.375,1345.0,1320.7916666666667,671.375,499.9583333333333,9733.041666666666,975.0416666666666,1262.9166666666667,2294.9583333333335,1266.25,166.16666666666666,478.3333333333333,1822.8333333333333,792.9583333333334,2529.875,722.0416666666666,286.5,827.375,795.7083333333334,298.75,1642.75,1353.7916666666667,407.2916666666667,1578.5,1823.75,937.6666666666666,814.5,802.0833333333334,1016.5,1047.5,830.7916666666666,968.5416666666666,751.375,583.9166666666666,431.3333333333333,380.1666666666667,307.9166666666667,482.75,343.5833333333333,209.5,199.83333333333334,601.125,331.7083333333333,185.625,570.375
2018-01-15,2416.625,1497.125,2404.375,1326.9166666666667,3202.4583333333335,1153.25,4265.291666666667,1542.5,826.5833333333334,428.875,5715.958333333333,1329.0416666666667,2216.9583333333335,477.1666666666667,1156.25,1961.5,1884.375,1187.125,709.9583333333334,13223.791666666666,1838.0,1643.6666666666667,3514.125,1271.2916666666667,173.375,509.25,1900.5,1345.8333333333333,3092.4583333333335,966.625,491.9166666666667,959.5416666666666,1442.75,337.7083333333333,2706.125,2525.5,828.4583333333334,2638.5,3017.625,1392.7916666666667,1460.5,994.8333333333334,1494.4166666666667,1538.3333333333333,1209.2916666666667,1241.0416666666667,1689.1666666666667,864.25,639.6666666666666,773.375,733.4583333333334,534.7083333333334,468.5833333333333,359.125,714.3333333333334,942.7083333333334,534.7083333333334,289.5833333333333,973.375
2018-01-16,2599.25,1556.3333333333333,2442.7083333333335,1370.25,3221.2083333333335,1192.125,4361.916666666667,1581.1666666666667,877.2916666666666,421.5833333333333,5985.833333333333,1342.375,2284.5416666666665,495.8333333333333,1182.9583333333333,1991.5833333333333,1938.2916666666667,1226.875,732.7916666666666,13450.208333333334,1898.5833333333333,1702.0833333333333,3609.4583333333335,1240.0833333333333,175.0,535.6666666666666,2022.7916666666667,1386.2916666666667,3157.2083333333335,982.0416666666666,507.625,975.8333333333334,1481.2083333333333,342.0416666666667,2775.25,2549.375,831.5,2730.4583333333335,3090.0416666666665,1389.5,1488.7083333333333,1032.2083333333333,1554.9583333333333,1593.6666666666667,1240.125,1254.0416666666667,1702.7916666666667,882.9166666666666,686.25,876.5,756.1666666666666,522.0833333333334,463.0,347.9166666666667,714.25,995.375,536.4583333333334,282.875,961.4166666666666
2018-01-17,2717.0833333333335,1594.0833333333333,2509.0416666666665,1431.125,3285.2916666666665,1215.7083333333333,4449.125,1613.0416666666667,900.375,421.875,6184.458333333333,1343.4583333333333,2384.2083333333335,486.6666666666667,1188.0416666666667,2019.2916666666667,1987.7916666666667,1253.875,736.0,13299.333333333334,1953.5416666666667,1750.5416666666667,3773.875,1292.4583333333333,193.875,521.7083333333334,2081.25,1417.4583333333333,3267.4166666666665,991.8333333333334,543.0833333333334,978.5416666666666,1515.2083333333333,347.9166666666667,2769.0416666666665,2665.25,842.25,2817.2083333333335,3151.4583333333335,1395.625,1515.4166666666667,1047.875,1597.2916666666667,1685.6666666666667,1244.5416666666667,1279.75,1765.7916666666667,906.4583333333334,674.375,841.6666666666666,743.375,514.625,456.0,345.7083333333333,722.5,1067.625,600.25,276.875,973.125
2018-01-18,2811.7083333333335,1611.6666666666667,2467.5,1427.4166666666667,3363.4583333333335,1217.4166666666667,4348.416666666667,1662.4583333333333,900.7916666666666,441.4166666666667,6218.0,1391.6666666666667,2460.625,496.9583333333333,1222.7916666666667,2082.25,2020.7083333333333,1272.6666666666667,782.3333333333334,13640.083333333334,1990.8333333333333,1798.5833333333333,3922.125,1313.7083333333333,175.58333333333334,549.5833333333334,2162.2916666666665,1438.2083333333333,3341.0,1001.125,544.1666666666666,1002.375,1542.6666666666667,358.0833333333333,2922.8333333333335,2683.375,837.5416666666666,2853.125,3238.2083333333335,1443.5,1529.25,1056.3333333333333,1660.5416666666667,1727.2083333333333,1228.5,1295.2916666666667,1714.0416666666667,918.625,694.625,824.6666666666666,723.125,528.1666666666666,463.4166666666667,340.7083333333333,721.25,1036.375,561.8333333333334,287.9166666666667,982.3333333333334
2018-01-19,2840.7083333333335,1663.3333333333333,2615.2083333333335,1471.2083333333333,3491.5416666666665,1241.4166666666667,4519.625,1667.5833333333333,959.8333333333334,463.0833333333333,6161.958333333333,1448.8333333333333,2533.25,505.9583333333333,1224.625,2176.625,2070.5,1348.3333333333333,807.7083333333334,13489.208333333334,2045.4583333333333,1926.5,4023.25,1254.1666666666667,183.375,576.2916666666666,2180.75,1474.2083333333333,3520.5416666666665,1089.2083333333333,542.9583333333334,1011.875,1554.625,376.2916666666667,2838.0,2729.0416666666665,840.4166666666666,2769.375,3300.75,1487.4583333333333,1619.1666666666667,1090.75,1690.4166666666667,1710.4166666666667,1294.3333333333333,1345.125,1762.9583333333333,905.625,671.9166666666666,718.6666666666666,598.9166666666666,560.2083333333334,465.375,349.625,734.375,1083.0416666666667,586.4166666666666,288.0833333333333,1069.5833333333333
2018-01-20,2069.5833333333335,1525.4583333333333,1830.125,1057.4166666666667,2725.25,779.5,3551.625,1669.0416666666667,856.2083333333334,403.7916666666667,4533.333333333333,1529.4583333333333,2163.625,359.0,778.375,1716.625,1692.4166666666667,893.5833333333334,641.5,11586.75,1212.9583333333333,1484.2916666666667,3197.7916666666665,1378.75,165.79166666666666,528.8333333333334,2066.3333333333335,893.0416666666666,2727.1666666666665,827.1666666666666,357.2916666666667,925.7083333333334,998.4166666666666,321.2916666666667,2122.375,1744.875,527.25,1943.2083333333333,2347.3333333333335,1110.1666666666667,1072.9166666666667,941.9166666666666,1308.5833333333333,1250.9166666666667,1060.5,1197.4583333333333,1003.5416666666666,683.7083333333334,505.1666666666667,473.5833333333333,384.5833333333333,518.5416666666666,408.125,282.0,320.7916666666667,837.2083333333334,450.7083333333333,232.45833333333334,723.7083333333334
2018-01-21,1578.8333333333333,1272.1666666666667,1452.9166666666667,935.0416666666666,2398.8333333333335,593.9583333333334,3158.375,1620.5,841.7083333333334,350.5833333333333,4220.041666666667,1292.5416666666667,1657.1666666666667,255.45833333333334,709.75,1341.0833333333333,1443.0416666666667,743.2916666666666,545.4166666666666,10468.583333333334,1050.25,1350.875,2401.7916666666665,1287.1666666666667,160.41666666666666,467.7916666666667,1880.125,807.6666666666666,2664.1666666666665,732.0416666666666,295.0,866.0,888.6666666666666,291.25,1752.875,1534.375,457.625,1726.625,1998.4166666666667,988.25,869.3333333333334,841.6666666666666,1015.25,1093.0416666666667,849.125,973.2083333333334,748.8333333333334,613.0416666666666,442.6666666666667,381.5416666666667,306.4583333333333,471.875,344.4166666666667,205.41666666666666,249.75,643.2916666666666,365.25,187.125,589.8333333333334
2018-01-22,2455.2916666666665,1502.125,2363.4166666666665,1356.4583333333333,3109.75,1158.7916666666667,4239.958333333333,1518.4166666666667,831.5833333333334,424.3333333333333,5875.0,1373.0,2170.9166666666665,480.0,1148.625,1919.5416666666667,1873.1666666666667,1173.6666666666667,707.3333333333334,13192.75,1826.875,1647.75,3530.125,1265.8333333333333,172.08333333333334,505.125,1931.9166666666667,1360.4166666666667,3096.1666666666665,946.7083333333334,525.9166666666666,941.6666666666666,1464.9583333333333,326.4583333333333,2676.5833333333335,2503.5833333333335,828.7916666666666,2664.375,3006.4166666666665,1380.875,1433.2916666666667,1044.125,1486.3333333333333,1514.0416666666667,1224.0,1231.4583333333333,1686.7916666666667,845.375,644.7083333333334,793.7083333333334,738.4166666666666,530.5833333333334,457.9166666666667,351.6666666666667,720.9166666666666,948.5,525.0416666666666,284.4166666666667,947.5833333333334
2018-01-23,2609.5833333333335,1559.3333333333333,2424.25,1385.8333333333333,3240.375,1184.0833333333333,4290.75,1583.0,869.5833333333334,425.625,6047.541666666667,1381.0416666666667,2343.6666666666665,474.6666666666667,1197.7916666666667,1998.6666666666667,1959.5833333333333,1218.25,738.5833333333334,13455.0,1895.3333333333333,1706.2083333333333,3737.7083333333335,1283.4583333333333,169.20833333333334,521.9166666666666,2054.3333333333335,1415.125,3221.4583333333335,988.8333333333334,523.875,980.0416666666666,1481.7083333333333,347.7916666666667,2731.7083333333335,2567.7916666666665,843.0,2776.6666666666665,3134.9583333333335,1377.125,1474.3333333333333,1089.25,1617.5416666666667,1606.75,1226.9166666666667,1228.3333333333333,1686.7916666666667,891.5833333333334,673.0833333333334,877.125,767.6666666666666,519.4166666666666,455.4583333333333,350.9166666666667,709.9583333333334,989.5416666666666,533.8333333333334,277.7083333333333,968.7916666666666
2018-01-24,2832.0,1570.375,2455.75,1449.9166666666667,3369.75,1209.4166666666667,4409.666666666667,1586.0833333333333,890.7916666666666,411.875,6067.916666666667,1310.6666666666667,2308.2083333333335,474.9166666666667,1221.625,2016.6666666666667,1969.4166666666667,1243.875,756.7083333333334,13451.875,2028.625,1746.5416666666667,3900.5,1630.8333333333333,167.0,531.6666666666666,2223.7083333333335,1419.125,3260.25,999.2916666666666,487.0833333333333,938.25,1513.4583333333333,343.7083333333333,2809.75,2714.3333333333335,819.9166666666666,2807.6666666666665,3230.5,1422.125,1504.9166666666667,1103.3333333333333,1591.75,1636.9583333333333,1159.125,1266.9166666666667,1700.8333333333333,896.5833333333334,656.2916666666666,651.75,777.0,492.375,435.125,324.0833333333333,718.1666666666666,1006.5833333333334,543.125,277.125,960.9583333333334
2018-01-25,2743.8333333333335,1607.125,2490.6666666666665,1411.2916666666667,3378.75,1183.3333333333333,4443.791666666667,1598.0833333333333,863.875,433.7083333333333,4665.166666666667,1242.7083333333333,2409.625,500.3333333333333,1172.0833333333333,2054.0416666666665,1964.2916666666667,1259.5,764.7083333333334,13677.416666666666,1987.875,1779.375,3815.5,1661.1666666666667,173.29166666666666,535.9166666666666,1994.6666666666667,1425.2916666666667,3314.0833333333335,1020.4166666666666,551.0416666666666,958.3333333333334,1505.0833333333333,358.2916666666667,2908.4166666666665,2624.2083333333335,846.5416666666666,2772.9583333333335,3169.1666666666665,1437.7083333333333,1502.75,1113.2083333333333,1810.0833333333333,1726.7916666666667,1244.7916666666667,1230.9583333333333,1721.7916666666667,891.75,670.4583333333334,665.0833333333334,783.0416666666666,515.5,455.9583333333333,351.7083333333333,731.9166666666666,976.9166666666666,534.125,288.0833333333333,996.75
2018-01-26,2688.875,1690.9583333333333,2549.0833333333335,1438.2916666666667,3558.7916666666665,1191.0,4495.625,1669.0416666666667,932.1666666666666,465.2916666666667,4491.833333333333,1407.0,2570.5,513.0833333333334,1120.9166666666667,2223.3333333333335,2002.0,1302.4583333333333,810.0,13905.958333333334,2009.0416666666667,1890.8333333333333,4033.9583333333335,1703.75,180.70833333333334,565.5416666666666,2087.7083333333335,1329.7916666666667,3620.5,1091.5833333333333,540.5833333333334,1015.0833333333334,1405.625,377.1666666666667,2849.2083333333335,2684.75,863.6666666666666,2716.3333333333335,3174.75,1502.2083333333333,1538.7916666666667,1152.2916666666667,1679.2916666666667,1730.75,1309.4166666666667,1354.0833333333333,1753.875,895.7916666666666,700.5833333333334,701.25,794.2916666666666,563.1666666666666,481.5,375.2916666666667,763.0416666666666,1043.0416666666667,578.0,305.0833333333333,1054.1666666666667
2018-01-27,2025.4583333333333,1493.2083333333333,1748.2916666666667,1013.3333333333334,2828.7916666666665,744.375,3412.5833333333335,1641.9166666666667,865.4583333333334,409.4166666666667,3936.125,1481.75,2187.9166666666665,353.1666666666667,712.5,1762.6666666666667,1625.8333333333333,842.7916666666666,640.6666666666666,11315.333333333334,1228.8333333333333,1467.2083333333333,3175.4166666666665,1343.25,178.0,539.7083333333334,1764.5833333333333,883.6666666666666,2693.125,846.875,356.5416666666667,900.4166666666666,973.1666666666666,335.2916666666667,2070.2083333333335,1705.5,531.8333333333334,1855.2916666666667,2288.1666666666665,1096.8333333333333,1033.125,933.2916666666666,1478.4583333333333,1250.75,1086.9583333333333,1132.2083333333333,945.1666666666666,655.7083333333334,527.375,465.1666666666667,535.7083333333334,523.5416666666666,413.1666666666667,280.6666666666667,293.4166666666667,815.9166666666666,413.0416666666667,242.83333333333334,727.9166666666666
2018-01-28,1365.625,1258.25,1449.25,884.375,2405.1666666666665,594.7083333333334,3022.625,1583.9583333333333,846.3333333333334,350.625,3325.7083333333335,1313.4166666666667,1658.5833333333333,266.5,628.0833333333334,1355.4166666666667,1378.7083333333333,697.75,537.0416666666666,10383.458333333334,967.8333333333334,1348.2916666666667,2304.2083333333335,1328.125,167.41666666666666,488.5833333333333,1658.5,811.875,2813.1666666666665,749.75,309.5833333333333,876.9166666666666,871.6666666666666,299.4166666666667,1505.9166666666667,1392.625,432.7083333333333,1664.7916666666667,1948.6666666666667,985.1666666666666,762.0416666666666,828.5,1201.125,1061.0833333333333,849.5833333333334,1012.3333333333334,829.2083333333334,592.125,423.3333333333333,385.9583333333333,450.875,476.4583333333333,338.4166666666667,202.625,244.875,618.5416666666666,354.1666666666667,188.25,591.9583333333334
